hap1_name,hap2_name,IBD_length,total_differences
0,132,397,404.3985887634512
0,133,696,205.574533340007
0,134,498,428.3107382010239
0,135,540,531.2331119309921
0,136,348,336.42026178808874
0,137,4269,231.23462738505356
0,138,491,509.2028449675065
0,139,663,415.54073909488955
0,140,468,288.36848738556125
0,141,551,225.0752307022893
0,142,596,383.6276688569296
0,143,558,471.5711247670528
0,144,173,165.99414289323644
0,145,450,270.0825349488296
0,146,426,336.8051271446013
0,147,256,135.03585171768657
0,148,526,488.9388130407656
0,149,551,225.0752307022893
0,150,869,229.70292433102665
0,151,297,198.74535008805657
0,152,725,285.04818564889774
0,153,628,457.5781728953469
0,154,355,193.78082334350685
0,155,256,132.20595050459687
0,156,986,102.33448801410098
0,157,489,450.38678013608825
0,158,305,244.94816264148173
0,159,173,165.76304211377808
0,160,262,139.77330690046293
0,161,513,389.36630891276184
0,162,350,283.0383335980035
0,163,594,369.25748427134005
0,164,510,460.063002775041
0,165,546,453.8073411127701
0,166,260,250.19143010730963
0,167,268,104.07448055645563
0,168,606,545.7618801027951
0,169,380,281.74896556779504
0,170,268,102.19877836336879
0,171,479,328.7104613755185
0,172,413,287.3721271219662
0,173,752,300.9859743630998
0,174,532,494.56623253440347
0,175,413,409.8245761201754
0,176,430,351.5670023124336
0,177,606,398.77158855017296
0,178,298,199.10099644083164
0,179,259,237.96344553827734
0,180,428,126.7747881326391
0,181,256,131.28767657895258
0,182,3895,272.2476623711766
0,183,601,419.348121290533
0,184,277,135.53001447735943
0,185,616,441.7100907026706
0,186,461,421.13763352832405
0,187,626,529.1720366076149
0,188,752,300.9859743741182
0,189,583,90.85409905995677
0,190,4257,221.02656160888841
0,191,580,529.6528837304305
0,192,959,133.54267825559248
0,193,575,367.07848495566026
0,194,480,527.4145846078063
0,195,626,411.36213150241247
0,196,381,282.9321199750894
0,197,342,330.42987043822734
0,198,483,367.6405000911334
0,199,502,452.53793892211837
1,2,205,220.2501601036412
1,3,426,440.88634097343567
1,4,324,304.62683616887165
1,5,200,214.73241192160563
1,6,661,208.4946567043633
1,7,475,368.0956768902208
1,8,5399,30.999827778256172
1,9,231,204.455505713308
1,10,622,481.9438051115185
1,11,593,575.9076828963607
1,12,455,147.75845333116794
1,13,593,575.675968528982
1,14,484,449.7629262580667
1,15,405,370.99601069549453
1,16,532,485.28431519253587
1,17,547,482.9207829549606
1,18,344,354.3062626846116
1,19,487,408.0895716501049
1,20,532,534.4122277165702
1,21,467,429.69119542003847
1,22,401,399.81919081143445
1,23,670,628.8689441959699
1,24,231,204.4881114557408
1,25,595,470.27255659719293
1,26,363,373.78020579272555
1,27,566,431.9309177689703
1,28,512,378.2366514103097
1,29,223,187.29688369787604
1,30,528,538.258983121594
1,31,471,446.1926011048665
1,32,223,187.82514435902783
1,33,517,473.5509593650075
1,34,328,243.14150228413516
1,35,329,307.18773135276405
1,36,563,540.1160108923376
1,37,487,408.0000217770877
1,38,593,576.073724683001
1,39,542,485.5958353955361
1,40,547,502.25393613759053
1,41,472,363.60170663233663
1,42,495,463.0825524857758
1,43,512,545.3898612909878
1,44,320,325.7605118757711
1,45,401,399.81919081143445
1,46,598,474.2919092219645
1,47,622,480.98781033519026
1,48,324,303.46717362849904
1,49,550,473.71285438513956
1,50,550,410.57870468434663
1,51,577,514.1824709603246
1,52,551,472.59069076490346
1,53,563,540.3082455579089
1,54,670,629.7677452544027
1,55,661,207.28602303821776
1,56,555,532.447572966716
1,57,529,439.36234724332115
1,58,487,406.30898948046234
1,59,495,429.7706252572851
1,60,472,364.1773154594821
1,61,602,476.35043186595914
1,62,538,437.70059662763526
1,63,470,444.5233476007202
1,64,530,474.6263374580941
1,65,546,470.50836823827706
1,66,555,572.4321354569893
1,67,476,409.07591030246596
1,68,507,410.8327433330449
1,69,507,410.1758032524908
1,70,555,572.4116328548869
1,71,599,463.5158010222477
1,72,615,566.8963598793151
1,73,602,476.8391323150802
1,74,594,544.1250320214291
1,75,576,454.22691295463727
1,76,222,167.65779979136954
1,77,625,459.8473480991738
1,78,516,472.49734425093476
1,79,561,425.51540659432743
1,80,494,176.8257877197561
1,81,223,187.29708489827814
1,82,479,400.4424522531007
1,83,563,422.80383460334303
1,84,547,482.92078481580717
1,85,224,216.147583688463
1,86,671,230.9314125544338
1,87,554,506.5194885221027
1,88,591,484.41189816452686
1,89,470,445.2378265747926
1,90,559,509.36156438831296
1,91,541,553.4430723663952
1,92,561,425.0504774899867
1,93,341,235.64564497182755
1,94,328,305.99488291082645
1,95,223,187.86136574312533
1,96,508,409.20357291953206
1,97,225,235.71949334617224
1,98,594,543.1646442936752
1,99,670,629.2819893710066
1,100,602,476.8391313776076
1,101,328,306.5662605703044
1,102,593,575.343816866012
1,103,471,446.1396310828963
1,104,526,534.9311089701062
1,105,512,478.3337801478651
1,106,446,369.22395563787336
1,107,168,176.15324942424996
1,108,493,397.0768892592523
1,109,566,557.081632011107
1,110,644,624.3519603095693
1,111,348,369.9116931449764
1,112,516,444.06889877953864
1,113,505,460.14844972071825
1,114,302,266.3615526646054
1,115,538,437.57015568770225
1,116,629,480.48919386624283
1,117,347,366.01833163547417
1,118,476,472.23839303185315
1,119,187,203.7426335101547
1,120,487,409.96745437036543
1,121,507,411.3540504543261
1,122,509,397.3684144350164
1,123,485,377.70301331222834
1,124,373,407.5058630794772
1,125,402,312.5306082665287
1,126,510,456.5060933891723
1,127,673,578.9217519165251
1,128,486,417.28536361632536
1,129,368,382.19009043481793
1,130,406,416.2269268976092
1,131,460,331.3455142548521
1,132,460,331.2981766372269
1,133,426,440.8863409896066
1,134,655,599.147138986938
1,135,472,362.5086660774018
1,136,223,187.8469435250794
1,137,513,461.11401749321993
1,138,341,236.02081928595197
1,139,487,406.28555585214013
1,140,239,254.38527147698616
1,141,499,513.615045838146
1,142,522,464.09049983944806
1,143,547,537.3408545285977
1,144,343,353.45001661714196
1,145,541,551.690302286528
1,146,625,457.13236835380576
1,147,214,227.23340456406459
1,148,540,461.16013016630524
1,149,499,513.615045838146
1,150,514,480.1217340239898
1,151,316,325.394110841597
1,152,510,524.279089603659
1,153,556,431.6183062483919
1,154,395,366.76985474513964
1,155,200,215.27958509497074
1,156,504,448.03895248100173
1,157,594,576.0818142137778
1,158,403,374.48947978736203
1,159,343,353.1659236929929
1,160,208,223.11311229160157
1,161,477,413.53103230001955
1,162,324,303.44375464894
1,163,487,408.1081819375641
1,164,5399,22.99987222257716
1,165,509,238.75371764240379
1,166,224,216.5953992487969
1,167,243,236.62589069979418
1,168,496,176.64602412515433
1,169,602,477.4801574648181
1,170,243,234.63616577780047
1,171,631,479.0838372737744
1,172,349,368.1858015384279
1,173,491,495.2644920628926
1,174,670,627.131093748592
1,175,328,305.96354211729283
1,176,668,508.9676889547488
1,177,597,225.3122836177927
1,178,375,370.2293979962753
1,179,305,300.77798469590135
1,180,529,449.1873206080523
1,181,200,215.2795852668387
1,182,512,458.7355220437135
1,183,565,439.7194909527865
1,184,154,159.41018509899183
1,185,556,432.857165352711
1,186,642,568.8128314328779
1,187,658,478.17081158087666
1,188,491,495.0782215992058
1,189,530,474.626337458098
1,190,513,460.7409893444408
1,191,578,603.6291739694283
1,192,509,462.32724739419
1,193,615,497.05567820787365
1,194,334,317.88618603840257
1,195,542,487.34373638463916
1,196,602,476.65659536010844
1,197,223,187.85028321703953
1,198,561,424.9587992595638
1,199,1434,130.88387715898787
2,3,408,215.3302724062854
2,4,534,629.554656750996
2,5,4942,127.24381863756716
2,6,222,146.66300620860443
2,7,446,353.3401660427075
2,8,205,220.37049986492147
2,9,714,255.01485621681968
2,10,506,455.21958025052584
2,11,487,441.141092901377
2,12,311,283.41092899647913
2,13,487,440.5221688819564
2,14,376,351.20627451079844
2,15,357,349.1050679683243
2,16,292,279.19518290193685
2,17,490,287.92350054461656
2,18,430,462.63904344997786
2,19,560,326.68922384624955
2,20,318,182.15218072461346
2,21,379,367.7522876886427
2,22,354,199.4993756566566
2,23,180,181.7773668242697
2,24,721,258.911379926247
2,25,627,527.6833657067389
2,26,530,609.149362148233
2,27,500,372.8361639837141
2,28,493,360.7572524812047
2,29,710,353.16769202737373
2,30,591,404.6680721415191
2,31,629,540.1970746823725
2,32,709,352.1345680831914
2,33,598,551.1855042817368
2,34,430,399.90659377363437
2,35,317,118.23628588354808
2,36,227,191.53841963045883
2,37,509,295.03247167818495
2,38,487,441.1410927181356
2,39,689,447.2947520894098
2,40,450,482.62082318343215
2,41,460,352.2008802385949
2,42,641,490.52608598094787
2,43,454,454.7969039462269
2,44,680,243.96604448128122
2,45,354,199.4993736874999
2,46,654,555.0788411855997
2,47,506,457.20823493469265
2,48,527,618.5043951142296
2,49,587,572.0229637176403
2,50,586,613.1360494701752
2,51,623,456.33464616362295
2,52,471,379.4262240385684
2,53,227,191.5383732263668
2,54,180,181.3370868866623
2,55,222,147.22634938889655
2,56,487,440.89739217306357
2,57,182,197.1634318136812
2,58,509,295.90993669071577
2,59,687,443.00521471184476
2,60,460,354.3505931622106
2,61,650,571.0473808529704
2,62,684,621.8376682169738
2,63,653,573.2300550224483
2,64,541,294.726452331733
2,65,469,378.40015613914983
2,66,622,617.573819759192
2,67,560,378.0360599653285
2,68,515,381.06606057152953
2,69,515,381.06606057152953
2,70,622,617.573819759192
2,71,272,265.0768125762176
2,72,516,502.24023599635035
2,73,650,571.5681245591253
2,74,380,267.2043738872261
2,75,519,409.9119926522033
2,76,519,562.0012847344476
2,77,485,492.3047568504433
2,78,598,551.0355805272301
2,79,271,265.1432961143317
2,80,363,323.41964285563125
2,81,710,353.1795344964576
2,82,403,330.3075703982412
2,83,500,370.86687427035673
2,84,490,288.5204843339879
2,85,433,274.2582575315457
2,86,404,331.1933227931689
2,87,346,238.44191267997147
2,88,406,396.36145906402703
2,89,653,572.9862031566415
2,90,271,177.97904598007665
2,91,634,452.19254392545724
2,92,271,265.1432761624077
2,93,623,542.0266546436394
2,94,317,118.13418938081735
2,95,710,355.8953154777933
2,96,515,382.9483715347814
2,97,1405,365.62807057702855
2,98,381,268.22860785715363
2,99,180,181.58212202797208
2,100,650,571.5681245747924
2,101,317,119.08205121550633
2,102,487,440.5221370176287
2,103,629,540.2714915507092
2,104,589,400.2253140330426
2,105,270,172.11203883162483
2,106,365,268.16542415304053
2,107,4942,133.8908837902759
2,108,398,331.3497531642776
2,109,315,281.7097831266412
2,110,339,286.4541627286386
2,111,745,342.9469814923169
2,112,600,386.4928092319103
2,113,635,397.0624683486934
2,114,507,189.52932130745327
2,115,684,621.7392394551053
2,116,548,439.036700280872
2,117,753,345.8431353055301
2,118,629,536.4676234051659
2,119,4942,119.64717274875719
2,120,509,298.28491511284176
2,121,514,379.548327385804
2,122,631,600.0504206674798
2,123,509,401.2494493975594
2,124,867,458.0087250765336
2,125,541,453.0084966179676
2,126,257,131.26692766998758
2,127,405,375.72737745715324
2,128,675,575.9984688989515
2,129,370,310.6270141128133
2,130,576,599.437310244821
2,131,624,453.7442819225143
2,132,624,453.40187675894555
2,133,408,215.33027240937938
2,134,181,198.31649138563728
2,135,460,352.7303773671945
2,136,710,354.190729978423
2,137,257,132.9412758918443
2,138,624,540.6422014397289
2,139,507,294.1497965784642
2,140,594,321.5983824393825
2,141,730,560.4320136486515
2,142,665,364.77836697735773
2,143,212,220.92024778504805
2,144,431,464.3299211467093
2,145,634,452.19254392545724
2,146,485,491.1822177718295
2,147,1568,384.13721710422254
2,148,393,335.8747372495604
2,149,731,560.6058127714921
2,150,274,158.93837175735192
2,151,677,223.16393215435866
2,152,381,239.79780955428143
2,153,381,245.0191347781895
2,154,807,412.5580436581639
2,155,5399,81.99954444570987
2,156,266,129.03508275981588
2,157,309,370.49887648591414
2,158,685,425.47689156483966
2,159,431,464.2101053807945
2,160,1568,383.13933942108036
2,161,449,379.28791875879955
2,162,527,618.5042806662234
2,163,560,327.597327969939
2,164,205,221.82514016525963
2,165,307,307.8731866272939
2,166,719,247.93586149429956
2,167,672,144.75815802136788
2,168,311,283.4912920623189
2,169,650,572.1890929583045
2,170,672,144.0655232291331
2,171,547,438.13214215750884
2,172,747,328.6811147353265
2,173,384,225.52895922747007
2,174,182,181.94873086267484
2,175,317,118.13418938081735
2,176,419,483.76040416404084
2,177,311,195.69079950326469
2,178,677,224.4289024412986
2,179,629,230.23584207523174
2,180,430,434.01588590747315
2,181,5399,75.99957777895061
2,182,257,131.50908625754343
2,183,521,407.0663104618255
2,184,544,45.27383912202922
2,185,349,230.94375902815065
2,186,660,537.7780206995515
2,187,460,404.16399965718927
2,188,384,225.5289591975384
2,189,541,293.37452033164914
2,190,257,132.64272431426824
2,191,187,239.83160002556775
2,192,427,294.4169487877546
2,193,484,424.9158218758134
2,194,311,233.07375269631368
2,195,689,441.328795938062
2,196,649,570.9824255615442
2,197,710,354.9533600042806
2,198,271,265.2411823279753
2,199,212,228.7891013633544
3,4,383,415.42577951294993
3,5,408,212.8993217874379
3,6,544,381.7146604003021
3,7,325,295.19042047928906
3,8,426,440.9494087893806
3,9,227,197.60035453285238
3,10,364,324.03211894666975
3,11,465,340.31428207817845
3,12,589,556.4468534080249
3,13,462,337.8742919446487
3,14,658,585.7007746832849
3,15,577,352.4371886432518
3,16,674,354.8956394325016
3,17,646,326.1975625588093
3,18,200,135.98971936183074
3,19,725,460.924944515048
3,20,810,272.69985139874404
3,21,638,577.6344698797972
3,22,465,160.99458754968083
3,23,339,352.09186062810346
3,24,318,282.2591147435195
3,25,417,322.9634546733256
3,26,210,188.32988415335092
3,27,458,409.16982829519094
3,28,506,438.30280422968565
3,29,599,490.2803777708603
3,30,580,298.59867974543954
3,31,357,306.7137948156857
3,32,600,492.0295817079235
3,33,416,260.6796497527901
3,34,615,502.7851116759885
3,35,377,368.46485084553194
3,36,537,369.1742544515025
3,37,736,479.9008265728995
3,38,462,340.15743254945045
3,39,712,424.8516608783327
3,40,442,407.61527549910846
3,41,354,308.53004949729774
3,42,653,479.36142618474065
3,43,351,253.36451178274504
3,44,300,213.22832870901388
3,45,465,160.52175826453734
3,46,469,364.11428993898886
3,47,364,324.03232065019637
3,48,383,411.0132123844593
3,49,420,311.98342477260945
3,50,434,318.3559315102437
3,51,585,313.2298628515186
3,52,621,452.33156421523495
3,53,537,369.4126986112324
3,54,345,360.3114682719922
3,55,544,382.83512426605887
3,56,326,228.71807103913363
3,57,361,353.77086967654583
3,58,736,480.0828277308497
3,59,713,432.93853815980253
3,60,354,307.9234197439289
3,61,474,398.0616689268754
3,62,527,502.37570063636826
3,63,357,306.64577753977073
3,64,643,336.6602416165883
3,65,621,452.48764417006305
3,66,353,252.9410081359866
3,67,730,558.9750744014472
3,68,540,439.7366308054295
3,69,540,439.740855100753
3,70,353,252.9410081359866
3,71,288,204.05162473197015
3,72,435,353.09442856572986
3,73,474,398.4983075053467
3,74,380,133.98659443652625
3,75,472,395.12391558229893
3,76,353,257.96967449970174
3,77,380,239.7709034551517
3,78,416,260.3761340144079
3,79,326,224.06938991040118
3,80,592,560.6185025556649
3,81,599,490.35771059744013
3,82,592,583.1499605588493
3,83,491,420.40312169509014
3,84,646,326.19841946944655
3,85,723,284.0356948550377
3,86,702,605.1951360851314
3,87,679,267.08176285758043
3,88,216,165.57982062247422
3,89,357,306.26342879662025
3,90,691,259.5073495488597
3,91,496,206.78295149646289
3,92,290,202.42556979069158
3,93,383,330.06947225627476
3,94,371,358.88751314447785
3,95,600,491.6462406270055
3,96,541,440.5371685927728
3,97,393,183.6201026919191
3,98,380,133.91233400895246
3,99,345,363.4886533311439
3,100,474,398.4983075059083
3,101,371,358.7451410852741
3,102,462,337.87431345800286
3,103,357,305.99317467897276
3,104,597,274.2861733320082
3,105,841,238.03413585579767
3,106,386,127.58125982865118
3,107,408,212.89935278488974
3,108,657,433.8874776917244
3,109,488,324.3371808539746
3,110,321,252.52407640145898
3,111,185,122.17452893893545
3,112,582,265.49713660501413
3,113,237,81.7115093808956
3,114,501,408.4564316226135
3,115,527,502.18656909123
3,116,477,355.5347218944024
3,117,188,126.31865588176342
3,118,447,320.3363586416869
3,119,408,214.09487344752463
3,120,732,476.8101566451431
3,121,508,405.2349376243214
3,122,477,417.7271368579072
3,123,516,424.29274843664746
3,124,127,64.16948545905201
3,125,600,391.6271499686002
3,126,699,210.3347206489142
3,127,458,279.42702910031306
3,128,309,263.26664711154046
3,129,386,206.30570021353063
3,130,303,204.0149214316326
3,131,364,330.5998199162266
3,132,364,330.2714231699824
3,133,5399,0.9999944444598765
3,134,324,336.21829196746944
3,135,354,308.17001077889955
3,136,600,491.80547359815876
3,137,696,207.9062736705152
3,138,383,328.06065712731345
3,139,736,479.9796697778489
3,140,601,305.9067779416885
3,141,635,364.21031455798294
3,142,723,452.10447010591145
3,143,537,458.37359464732464
3,144,219,143.9350478548311
3,145,603,305.3519330212423
3,146,381,239.1864628627948
3,147,394,179.42553496737347
3,148,562,550.3243774524827
3,149,635,364.21031455798294
3,150,374,124.34579004568515
3,151,431,286.41333627900116
3,152,656,233.21599171697227
3,153,553,462.0244891500479
3,154,427,346.93207120461767
3,155,408,214.8841775104919
3,156,323,141.92812750303224
3,157,413,402.68705460991276
3,158,316,306.91043767528566
3,159,202,138.52664500581352
3,160,394,180.23087005800062
3,161,676,502.0516913061894
3,162,383,411.03675212841705
3,163,725,462.30887833912874
3,164,426,444.40314605754384
3,165,425,393.15525232300007
3,166,315,245.53882490231248
3,167,253,157.71091167171002
3,168,590,558.0857177701954
3,169,474,398.2515025498078
3,170,253,157.93047492116386
3,171,479,357.02881922203625
3,172,404,272.8859925636367
3,173,406,125.28317968874283
3,174,339,352.70765516283365
3,175,371,358.8631043675206
3,176,298,199.88462588374048
3,177,541,357.7382613943694
3,178,431,285.7271853574305
3,179,319,213.63202932142082
3,180,300,200.33633759827168
3,181,408,215.30816555774226
3,182,699,207.50968767009383
3,183,486,414.26629501906626
3,184,409,212.6587566865336
3,185,553,460.75669318405835
3,186,409,375.24154814355023
3,187,528,442.22462334307613
3,188,406,125.20028367216098
3,189,643,335.90435607890066
3,190,696,207.66717239193133
3,191,502,495.8120339371932
3,192,276,128.89192093101954
3,193,455,284.0427973823696
3,194,591,576.4905830162877
3,195,712,423.0645072451805
3,196,472,397.1983728980173
3,197,595,485.6587799193268
3,198,295,208.02333318578334
3,199,422,437.34980498695757
4,5,522,617.6226807168881
4,6,230,218.79343495190872
4,7,253,287.436599589432
4,8,324,305.27341720594643
4,9,460,477.4688392565001
4,10,418,426.33422448299956
4,11,346,215.3282037914074
4,12,429,410.0325093095383
4,13,344,214.00675029240253
4,14,366,292.6462540874408
4,15,691,603.3312994969666
4,16,264,174.95565062501035
4,17,376,415.60987282756105
4,18,630,187.42400807698604
4,19,461,432.9587573107611
4,20,559,564.7210142197792
4,21,372,299.67539688215084
4,22,360,384.22539827932513
4,23,292,269.7080479386354
4,24,460,479.4746288275378
4,25,363,264.7373992820624
4,26,536,59.677794750242235
4,27,408,413.09136415726647
4,28,400,385.0516193743276
4,29,463,461.0305875109565
4,30,333,351.5506700329487
4,31,359,314.06815994602147
4,32,462,460.2128176651716
4,33,158,136.74588020776278
4,34,309,303.97380362742774
4,35,295,261.50312696106107
4,36,315,255.40215607528282
4,37,461,430.7302560599067
4,38,346,212.15352343841855
4,39,432,424.90357376760755
4,40,479,460.8901788832992
4,41,296,326.85337628080714
4,42,363,275.569560443992
4,43,600,471.43581145327164
4,44,318,328.17909809882764
4,45,360,382.2310153765795
4,46,364,274.6283345048257
4,47,418,425.5822212051644
4,48,2357,47.516902909839196
4,49,519,454.60695678729735
4,50,294,290.3546547167404
4,51,314,342.8167648646021
4,52,458,402.70749366909894
4,53,315,255.62859353840213
4,54,292,270.3938162234976
4,55,229,217.31137858061243
4,56,344,213.05262784913631
4,57,232,187.56158923242108
4,58,481,439.7976911438216
4,59,542,564.0272751437125
4,60,296,326.8541853883931
4,61,364,296.55857942141427
4,62,418,387.1766136823253
4,63,370,314.8823622836972
4,64,381,423.97906817749003
4,65,458,403.4790478497371
4,66,343,383.3475016197441
4,67,440,401.7887409957999
4,68,328,316.4710521413961
4,69,328,316.4710507343765
4,70,343,383.3475016197441
4,71,338,259.61280981776946
4,72,488,458.296905970282
4,73,364,297.15500215897833
4,74,410,410.62411773279
4,75,373,377.2399044714432
4,76,286,280.89124739370715
4,77,389,380.23432524373106
4,78,159,137.77046907743681
4,79,402,335.05060140656093
4,80,425,402.9461727115968
4,81,463,461.1069199822906
4,82,581,541.1564030701192
4,83,405,408.0325139444483
4,84,376,415.6103283025476
4,85,625,575.3917765464225
4,86,393,361.4688861244823
4,87,512,441.3305559846041
4,88,301,217.77320661580035
4,89,368,313.2802443136002
4,90,511,439.5142548924863
4,91,219,212.45759529073132
4,92,349,284.050952181767
4,93,290,305.5449201625081
4,94,288,252.09273916594162
4,95,462,460.8607780013978
4,96,316,303.1270254576174
4,97,516,587.3243144113907
4,98,410,412.2188237807382
4,99,292,269.06961462975556
4,100,364,297.1550019659429
4,101,288,251.69274164618358
4,102,344,214.00670905142934
4,103,358,313.465631963375
4,104,330,350.6398458136896
4,105,494,501.908388870824
4,106,374,390.25575046501064
4,107,522,618.2045437555686
4,108,415,403.53870179676017
4,109,284,227.0992352518065
4,110,373,312.0453401564635
4,111,199,221.49473160386546
4,112,535,553.2858873907085
4,113,283,304.11170584536
4,114,340,293.93082623985237
4,115,418,386.98748213718704
4,116,528,560.0265840902139
4,117,199,220.58217882120607
4,118,276,191.9781710224308
4,119,505,599.2108033581176
4,120,461,432.50666000953447
4,121,328,316.8738594220973
4,122,751,554.5988487729752
4,123,359,363.0429525470642
4,124,256,224.28067446233104
4,125,292,266.3786017930666
4,126,350,284.02611012903327
4,127,199,225.90426874277065
4,128,403,361.21719042552115
4,129,383,329.9087287859523
4,130,896,398.6450880735266
4,131,345,314.5286800280879
4,132,345,314.4454752080798
4,133,383,415.4257796426768
4,134,227,182.9537328314525
4,135,296,327.12341143079186
4,136,462,460.7475314211419
4,137,333,262.93838660388946
4,138,292,307.54834839402133
4,139,461,430.7210018053336
4,140,227,206.35044031591835
4,141,265,267.755402214949
4,142,536,560.09281487386
4,143,355,334.82534175242387
4,144,632,189.9961355983677
4,145,329,350.5721734922668
4,146,389,380.39112746411314
4,147,529,598.7662958618316
4,148,572,530.4497143659173
4,149,265,267.80162116829496
4,150,451,451.16209974172455
4,151,297,326.04851847723796
4,152,592,530.0384123179829
4,153,442,452.51666841230235
4,154,290,264.5910045452708
4,155,526,623.3266317287766
4,156,303,306.59631326126043
4,157,404,371.7594829366277
4,158,343,281.45340942562143
4,159,632,189.759865490498
4,160,529,599.7268076198275
4,161,418,367.4084683388395
4,162,2357,47.516902922846185
4,163,461,433.689285788423
4,164,324,305.70717501646294
4,165,397,333.80100970302004
4,166,438,495.25768251701993
4,167,507,558.0995639202268
4,168,429,409.78029570886844
4,169,364,297.5428492694135
4,170,507,557.6219938877415
4,171,529,562.3707389355786
4,172,269,271.3339743804588
4,173,584,525.2113884243967
4,174,292,269.8023366410915
4,175,288,252.06898773499663
4,176,288,284.2955842956116
4,177,218,211.42896031275666
4,178,208,213.16248773980257
4,179,245,251.1341273832025
4,180,622,585.5865686693885
4,181,533,634.2084872536644
4,182,357,291.43542723501196
4,183,403,407.5458313017114
4,184,516,592.5647484497612
4,185,433,439.9191169803525
4,186,510,504.53234196740596
4,187,272,257.3444984824991
4,188,584,525.2696843913844
4,189,381,423.619202097014
4,190,333,262.68485858983854
4,191,387,371.18120543933134
4,192,375,329.1423432344944
4,193,468,343.5891838640857
4,194,483,456.86274770439485
4,195,524,543.6029863786495
4,196,365,297.69293099331423
4,197,462,459.99038920860255
4,198,338,271.11152230928155
4,199,313,296.1553045026837
5,6,216,139.63021425998846
5,7,446,352.1572649940453
5,8,200,214.8527516844729
5,9,712,249.65882202759457
5,10,506,451.6341363827346
5,11,355,279.48799329785396
5,12,311,283.29636566765697
5,13,356,278.86827006522356
5,14,376,351.0492736094163
5,15,317,313.85461598540746
5,16,292,277.5259677886037
5,17,486,279.60444135176164
5,18,299,301.95230522285004
5,19,555,318.1465283492155
